,hourly_interval,Soil - EC,Soil - Moisture,Soil - Nitrogen,Soil - PH,Soil - Phosphorus,Soil - Potassium,Soil - Temperature,feed
7846,2024-04-06 18:47:00,11.5,1.0,183.0,7.75675900669876,155.0,177.5,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7847,2024-04-06 18:48:00,11.5,1.0,149.0,7.75675900669876,142.0,146.5,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7848,2024-04-06 18:49:00,11.5,1.0,168.0,7.75675900669876,132.0,160.5,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7849,2024-04-06 18:50:00,11.5,1.0,174.5,7.75675900669876,179.5,167.5,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7850,2024-04-06 18:51:00,11.5,1.0,156.0,7.75675900669876,166.0,151.0,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7851,2024-04-06 18:52:00,11.5,1.0,184.0,7.75675900669876,170.5,161.0,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7852,2024-04-06 18:53:00,11.5,1.0,161.0,7.75675900669876,136.0,168.5,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7853,2024-04-06 18:54:00,11.5,1.0,153.0,7.75675900669876,167.0,163.5,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7854,2024-04-06 18:55:00,11.5,1.0,132.0,7.75675900669876,167.0,155.5,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7855,2024-04-06 18:56:00,11.5,1.0,163.5,7.75675900669876,166.0,153.5,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7856,2024-04-06 18:57:00,11.5,1.0,161.5,7.75675900669876,162.5,149.0,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7857,2024-04-06 18:58:00,11.5,1.0,167.0,7.75675900669876,151.5,169.5,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7858,2024-04-06 18:59:00,11.5,1.0,155.0,7.75675900669876,142.0,150.0,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7859,2024-04-06 19:00:00,11.5,1.0,158.0,7.75675900669876,186.5,135.0,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7860,2024-04-06 19:01:00,11.5,1.0,162.5,7.75675900669876,162.5,147.0,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7861,2024-04-06 19:02:00,11.5,1.0,136.0,7.75675900669876,174.0,143.5,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7862,2024-04-06 19:03:00,11.5,1.0,-289.142857142857,7.75675900669876,-289.142857142857,-289.142857142857,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7863,2024-04-06 19:04:00,11.5,1.0,-296.785714285714,7.75675900669876,-296.785714285714,-296.785714285714,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7864,2024-04-06 19:05:00,11.5,1.0,-304.428571428571,7.75675900669876,-304.428571428571,-304.428571428571,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7865,2024-04-06 19:06:00,11.5,1.0,-312.071428571428,7.75675900669876,-312.071428571428,-312.071428571428,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7866,2024-04-06 19:07:00,11.5,1.0,-319.714285714285,7.75675900669876,-319.714285714285,-319.714285714285,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7867,2024-04-06 19:08:00,11.5,1.0,-327.357142857143,7.75675900669876,-327.357142857143,-327.357142857143,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7868,2024-04-06 19:09:00,11.5,1.0,-335.0,7.75675900669876,-335.0,-335.0,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7869,2024-04-06 19:10:00,11.5,1.0,149.5,7.75675900669876,145.5,153.0,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7870,2024-04-06 19:11:00,11.5,1.0,177.0,7.75675900669876,185.5,157.0,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7871,2024-04-06 19:12:00,11.5,1.0,178.5,7.75675900669876,174.0,147.0,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7872,2024-04-06 19:13:00,11.5,1.0,150.5,7.75675900669876,147.5,136.5,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7873,2024-04-06 19:14:00,11.5,1.0,152.0,7.75675900669876,153.5,139.5,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7874,2024-04-06 19:15:00,11.5,1.0,157.0,7.75675900669876,178.0,145.5,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7875,2024-04-06 19:16:00,11.5,1.0,148.5,7.75675900669876,149.5,169.5,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7876,2024-04-06 19:17:00,11.5,1.0,153.0,7.75675900669876,172.5,157.5,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7877,2024-04-06 19:18:00,11.5,1.0,134.0,7.75675900669876,163.5,180.5,32.8,"7.5g coffee grinds, 15g egg carton cardboard"
7878,2024-04-06 19:19:00,11.5,1.0,168.5,7.75675900669876,151.0,167.0,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7879,2024-04-06 19:20:00,11.5,1.0,159.5,7.75675900669876,176.5,162.0,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7880,2024-04-06 19:21:00,11.5,1.0,179.5,7.75675900669876,145.5,167.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7881,2024-04-06 19:22:00,11.5,1.0,181.5,7.75675900669876,158.0,172.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7882,2024-04-06 19:23:00,11.5,0.5,179.5,7.75675900669876,180.5,164.0,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7883,2024-04-06 19:24:00,11.5,0.5,165.5,7.75675900669876,151.5,147.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7884,2024-04-06 19:25:00,11.5,0.5,145.0,7.75675900669876,153.0,146.0,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7885,2024-04-06 19:26:00,11.5,0.5,165.0,7.75675900669876,147.0,166.0,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7886,2024-04-06 19:27:00,11.5,0.5,157.5,7.75675900669876,182.5,138.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7887,2024-04-06 19:28:00,11.5,0.5,163.0,7.75675900669876,138.5,180.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7888,2024-04-06 19:29:00,11.5,0.5,149.0,7.75675900669876,150.0,154.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7889,2024-04-06 19:30:00,11.5,0.5,171.5,7.75675900669876,156.5,173.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7890,2024-04-06 19:31:00,11.5,0.5,164.0,7.75675900669876,155.5,167.0,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7891,2024-04-06 19:32:00,11.5,0.5,163.5,7.75675900669876,160.5,159.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7892,2024-04-06 19:33:00,11.5,0.5,180.0,7.75675900669876,150.5,138.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7893,2024-04-06 19:34:00,11.5,0.5,171.0,7.75675900669876,152.0,142.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7894,2024-04-06 19:35:00,11.5,0.5,179.5,7.75675900669876,160.5,183.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7895,2024-04-06 19:36:00,11.5,0.5,161.5,7.75675900669876,187.0,138.0,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7896,2024-04-06 19:37:00,11.5,0.5,163.5,7.75675900669876,163.5,168.0,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7897,2024-04-06 19:38:00,11.5,0.5,150.5,7.75675900669876,181.5,164.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7898,2024-04-06 19:39:00,11.5,0.5,168.5,7.75675900669876,178.0,170.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7899,2024-04-06 19:40:00,11.5,0.5,184.0,7.75675900669876,175.5,175.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7900,2024-04-06 19:41:00,11.5,0.5,157.0,7.75675900669876,159.5,155.0,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7901,2024-04-06 19:42:00,11.5,0.5,133.0,7.75675900669876,155.0,182.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7902,2024-04-06 19:43:00,11.5,0.5,177.0,7.75675900669876,159.0,151.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7903,2024-04-06 19:44:00,11.5,0.5,153.5,7.75675900669876,136.5,173.0,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7904,2024-04-06 19:45:00,11.5,0.5,166.5,7.75675900669876,138.0,145.0,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7905,2024-04-06 19:46:00,11.5,0.5,172.5,7.75675900669876,135.0,153.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7906,2024-04-06 19:47:00,11.5,0.5,167.0,7.75675900669876,161.0,150.0,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7907,2024-04-06 19:48:00,11.5,0.5,173.5,7.75675900669876,165.0,150.0,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7908,2024-04-06 19:49:00,11.5,0.5,175.5,7.75675900669876,169.5,155.0,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7909,2024-04-06 19:50:00,11.5,0.5,154.0,7.75675900669876,159.5,162.5,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7910,2024-04-06 19:51:00,11.5,0.5,146.5,7.75675900669876,151.0,143.0,31.7,"7.5g coffee grinds, 15g egg carton cardboard"
7911,2024-04-06 19:52:00,11.5,0.5,156.0,7.75675900669876,148.5,162.5,32,"7.5g coffee grinds, 15g egg carton cardboard"
7912,2024-04-06 19:53:00,11.5,0.5,156.5,7.75675900669876,155.0,147.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7913,2024-04-06 19:54:00,11.5,0.5,177.5,7.75675900669876,139.5,155.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7914,2024-04-06 19:55:00,11.5,0.5,156.5,7.75675900669876,176.0,162.5,0,"7.5g coffee grinds, 15g egg carton cardboard"
7915,2024-04-06 19:56:00,11.5,0.5,157.5,7.75675900669876,175.0,163.5,0,"7.5g coffee grinds, 15g egg carton cardboard"
7916,2024-04-06 19:57:00,11.5,0.5,162.5,7.75675900669876,160.5,161.5,0,"7.5g coffee grinds, 15g egg carton cardboard"
7917,2024-04-06 19:58:00,11.5,0.5,-342.642857142857,7.75675900669876,-342.642857142857,-342.642857142857,0,"7.5g coffee grinds, 15g egg carton cardboard"
7918,2024-04-06 19:59:00,11.5,0.5,-350.285714285714,7.75675900669876,-350.285714285714,-350.285714285714,0,"7.5g coffee grinds, 15g egg carton cardboard"
7919,2024-04-06 20:00:00,11.5,0.5,-357.928571428571,7.75675900669876,-357.928571428571,-357.928571428571,0,"7.5g coffee grinds, 15g egg carton cardboard"
7920,2024-04-06 20:01:00,11.5,0.5,-365.571428571428,7.75675900669876,-365.571428571428,-365.571428571428,0,"7.5g coffee grinds, 15g egg carton cardboard"
7921,2024-04-06 20:02:00,11.5,0.5,-373.214285714285,7.75675900669876,-373.214285714285,-373.214285714285,0,"7.5g coffee grinds, 15g egg carton cardboard"
7922,2024-04-06 20:03:00,11.5,0.5,-380.857142857142,7.75675900669876,-380.857142857142,-380.857142857142,0,"7.5g coffee grinds, 15g egg carton cardboard"
7923,2024-04-06 20:04:00,11.5,0.5,-388.5,7.75675900669876,-388.5,-388.5,0,"7.5g coffee grinds, 15g egg carton cardboard"
7924,2024-04-06 20:05:00,11.5,0.5,175.0,7.75675900669876,175.5,161.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7925,2024-04-06 20:06:00,11.5,0.5,164.5,7.75675900669876,159.0,172.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7926,2024-04-06 20:07:00,11.5,0.5,145.5,7.75675900669876,157.5,159.5,0,"7.5g coffee grinds, 15g egg carton cardboard"
7927,2024-04-06 20:08:00,11.5,0.5,144.5,7.75675900669876,170.5,171.5,0,"7.5g coffee grinds, 15g egg carton cardboard"
7928,2024-04-06 20:09:00,11.5,0.5,173.5,7.75675900669876,159.5,161.5,0,"7.5g coffee grinds, 15g egg carton cardboard"
7929,2024-04-06 20:10:00,11.5,0.5,144.0,7.75675900669876,164.5,169.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7930,2024-04-06 20:11:00,11.5,0.5,143.0,7.75675900669876,170.0,153.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7931,2024-04-06 20:12:00,11.5,0.5,140.5,7.75675900669876,160.5,142.5,0,"7.5g coffee grinds, 15g egg carton cardboard"
7932,2024-04-06 20:13:00,11.5,0.5,176.0,7.75675900669876,152.0,175.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7933,2024-04-06 20:14:00,11.5,0.5,149.0,7.75675900669876,147.5,166.5,0,"7.5g coffee grinds, 15g egg carton cardboard"
7934,2024-04-06 20:15:00,11.5,0.5,147.5,7.75675900669876,167.0,136.5,0,"7.5g coffee grinds, 15g egg carton cardboard"
7935,2024-04-06 20:16:00,11.5,0.5,165.0,7.75675900669876,165.5,160.5,0,"7.5g coffee grinds, 15g egg carton cardboard"
7936,2024-04-06 20:17:00,11.5,0.5,148.0,7.75675900669876,166.0,140.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7937,2024-04-06 20:18:00,11.5,0.5,169.5,7.75675900669876,163.5,165.5,0,"7.5g coffee grinds, 15g egg carton cardboard"
7938,2024-04-06 20:19:00,11.5,0.5,144.5,7.75675900669876,149.0,135.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7939,2024-04-06 20:20:00,11.5,0.5,154.0,7.75675900669876,180.0,160.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7940,2024-04-06 20:21:00,11.5,0.5,170.0,7.75675900669876,151.0,174.5,0,"7.5g coffee grinds, 15g egg carton cardboard"
7941,2024-04-06 20:22:00,11.5,0.5,171.5,7.75675900669876,145.5,168.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7942,2024-04-06 20:23:00,11.5,0.5,145.5,7.75675900669876,172.0,155.5,0,"7.5g coffee grinds, 15g egg carton cardboard"
7943,2024-04-06 20:24:00,11.5,0.5,172.0,7.75675900669876,169.5,180.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7944,2024-04-06 20:25:00,11.5,0.5,139.0,7.75675900669876,149.5,168.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7945,2024-04-06 20:26:00,11.5,0.5,170.0,7.75675900669876,141.0,164.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7946,2024-04-06 20:27:00,11.5,0.5,161.0,7.75675900669876,154.5,150.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7947,2024-04-06 20:28:00,11.5,0.5,166.0,7.75675900669876,145.0,140.5,0,"7.5g coffee grinds, 15g egg carton cardboard"
7948,2024-04-06 20:29:00,11.5,0.5,167.0,7.75675900669876,166.0,150.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7949,2024-04-06 20:30:00,11.5,0.5,162.5,7.75675900669876,172.5,149.0,0,"7.5g coffee grinds, 15g egg carton cardboard"
7950,2024-04-06 20:31:00,11.5,0.5,160.0,7.75675900669876,165.5,157.5,0,"7.5g coffee grinds, 15g egg carton cardboard"
7951,2024-04-06 20:32:00,11.5,0.5,162.5,7.75675900669876,153.5,176.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7952,2024-04-06 20:33:00,11.5,0.5,148.5,7.75675900669876,160.5,181.0,,"7.5g coffee grinds, 15g egg carton cardboard"
7953,2024-04-06 20:34:00,11.5,0.5,135.0,7.75675900669876,172.5,162.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7954,2024-04-06 20:35:00,11.5,0.5,167.0,7.75675900669876,162.5,166.0,,"7.5g coffee grinds, 15g egg carton cardboard"
7955,2024-04-06 20:36:00,11.5,0.5,146.0,7.75675900669876,168.0,146.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7956,2024-04-06 20:37:00,11.5,0.5,151.0,7.75675900669876,160.0,167.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7957,2024-04-06 20:38:00,11.5,0.5,138.0,7.75675900669876,155.0,177.0,,"7.5g coffee grinds, 15g egg carton cardboard"
7958,2024-04-06 20:39:00,11.5,0.5,176.0,7.75675900669876,148.0,178.0,,"7.5g coffee grinds, 15g egg carton cardboard"
7959,2024-04-06 20:40:00,11.5,0.5,144.5,7.75675900669876,170.5,160.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7960,2024-04-06 20:41:00,11.5,0.5,160.5,7.75675900669876,157.0,157.0,,"7.5g coffee grinds, 15g egg carton cardboard"
7961,2024-04-06 20:42:00,11.5,0.5,176.0,7.75675900669876,163.0,171.0,,"7.5g coffee grinds, 15g egg carton cardboard"
7962,2024-04-06 20:43:00,11.5,0.5,150.5,7.75675900669876,175.0,155.0,,"7.5g coffee grinds, 15g egg carton cardboard"
7963,2024-04-06 20:44:00,11.5,0.5,156.0,7.75675900669876,164.0,168.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7964,2024-04-06 20:45:00,11.5,0.5,172.0,7.75675900669876,161.5,160.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7965,2024-04-06 20:46:00,11.5,0.5,149.0,7.75675900669876,171.0,164.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7966,2024-04-06 20:47:00,11.5,0.5,140.0,7.75675900669876,135.0,143.0,,"7.5g coffee grinds, 15g egg carton cardboard"
7967,2024-04-06 20:48:00,11.5,0.5,170.0,7.75675900669876,159.5,157.0,,"7.5g coffee grinds, 15g egg carton cardboard"
7968,2024-04-06 20:49:00,11.5,0.5,149.5,7.75675900669876,146.5,170.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7969,2024-04-06 20:50:00,11.5,0.5,167.0,7.75675900669876,151.5,164.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7970,2024-04-06 20:51:00,11.5,0.5,173.5,7.75675900669876,163.0,142.0,,"7.5g coffee grinds, 15g egg carton cardboard"
7971,2024-04-06 20:52:00,11.5,0.5,179.0,7.75675900669876,176.5,171.0,,"7.5g coffee grinds, 15g egg carton cardboard"
7972,2024-04-06 20:53:00,11.5,0.5,-396.142857142857,7.75675900669876,-396.142857142857,-396.142857142857,,"7.5g coffee grinds, 15g egg carton cardboard"
7973,2024-04-06 20:54:00,11.5,0.5,-403.785714285714,7.75675900669876,-403.785714285714,-403.785714285714,,"7.5g coffee grinds, 15g egg carton cardboard"
7974,2024-04-06 20:55:00,11.5,0.5,-411.428571428571,7.75675900669876,-411.428571428571,-411.428571428571,,"7.5g coffee grinds, 15g egg carton cardboard"
7975,2024-04-06 20:56:00,11.5,0.5,-419.071428571428,7.75675900669876,-419.071428571428,-419.071428571428,,"7.5g coffee grinds, 15g egg carton cardboard"
7976,2024-04-06 20:57:00,11.5,0.5,-426.714285714285,7.75675900669876,-426.714285714285,-426.714285714285,,"7.5g coffee grinds, 15g egg carton cardboard"
7977,2024-04-06 20:58:00,11.5,0.5,-434.357142857142,7.75675900669876,-434.357142857142,-434.357142857142,,"7.5g coffee grinds, 15g egg carton cardboard"
7978,2024-04-06 20:59:00,11.5,0.5,-442.0,7.75675900669876,-442.0,-442.0,,"7.5g coffee grinds, 15g egg carton cardboard"
7979,2024-04-06 21:00:00,11.5,0.5,155.5,7.75675900669876,162.5,173.0,,"7.5g coffee grinds, 15g egg carton cardboard"
7980,2024-04-06 21:01:00,11.5,0.5,175.0,7.75675900669876,153.5,138.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7981,2024-04-06 21:02:00,11.5,0.5,167.0,7.75675900669876,169.0,169.0,,"7.5g coffee grinds, 15g egg carton cardboard"
7982,2024-04-06 21:03:00,11.5,0.5,172.0,7.75675900669876,162.5,135.0,,"7.5g coffee grinds, 15g egg carton cardboard"
7983,2024-04-06 21:04:00,11.5,0.5,176.5,7.75675900669876,147.0,158.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7984,2024-04-06 21:05:00,11.5,0.5,165.5,7.75675900669876,172.5,156.0,,"7.5g coffee grinds, 15g egg carton cardboard"
7985,2024-04-06 21:06:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7986,2024-04-06 21:07:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7987,2024-04-06 21:08:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7988,2024-04-06 21:09:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7989,2024-04-06 21:10:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7990,2024-04-06 21:11:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7991,2024-04-06 21:12:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7992,2024-04-06 21:13:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7993,2024-04-06 21:14:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7994,2024-04-06 21:15:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7995,2024-04-06 21:16:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7996,2024-04-06 21:17:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7997,2024-04-06 21:18:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7998,2024-04-06 21:19:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
7999,2024-04-06 21:20:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8000,2024-04-06 21:21:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8001,2024-04-06 21:22:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8002,2024-04-06 21:23:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8003,2024-04-06 21:24:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8004,2024-04-06 21:25:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8005,2024-04-06 21:26:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8006,2024-04-06 21:27:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8007,2024-04-06 21:28:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8008,2024-04-06 21:29:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8009,2024-04-06 21:30:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8010,2024-04-06 21:31:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8011,2024-04-06 21:32:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8012,2024-04-06 21:33:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8013,2024-04-06 21:34:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8014,2024-04-06 21:35:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8015,2024-04-06 21:36:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8016,2024-04-06 21:37:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8017,2024-04-06 21:38:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8018,2024-04-06 21:39:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8019,2024-04-06 21:40:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8020,2024-04-06 21:41:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8021,2024-04-06 21:42:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8022,2024-04-06 21:43:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8023,2024-04-06 21:44:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8024,2024-04-06 21:45:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8025,2024-04-06 21:46:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8026,2024-04-06 21:47:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8027,2024-04-06 21:48:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8028,2024-04-06 21:49:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8029,2024-04-06 21:50:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8030,2024-04-06 21:51:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8031,2024-04-06 21:52:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8032,2024-04-06 21:53:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8033,2024-04-06 21:54:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8034,2024-04-06 21:55:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8035,2024-04-06 21:56:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8036,2024-04-06 21:57:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
8037,2024-04-06 21:58:00,11.5,0.0,160.0,7.75675900669876,143.0,148.5,,"7.5g coffee grinds, 15g egg carton cardboard"
